Time,Open,High,Low,Close,Volume
2023-08-28 01:00:00,14964.509,14973.499,14956.129,14959.209,60,3369
2023-08-28 02:00:00,14959.289,14977.049,14936.319,14954.259,60,3356
2023-08-28 03:00:00,14952.319,14991.019,14952.319,14979.519,60,3356
2023-08-28 04:00:00,14979.069,14981.817,14954.119,14970.689,60,3359
2023-08-28 05:00:00,14970.607,14979.709,14953.659,14971.089,60,3350
2023-08-28 06:00:00,14970.639,14995.499,14968.419,14990.309,60,3365
2023-08-28 07:00:00,14990.317,15051.609,14987.599,15049.779,60,3376
2023-08-28 08:00:00,15049.757,15086.709,14965.249,15012.759,60,3364
2023-08-28 09:00:00,15012.009,15055.899,14959.129,14991.729,60,1324
2023-08-28 10:00:00,14991.719,14999.789,14944.057,14976.809,60,1363
2023-08-28 11:00:00,14976.707,15034.799,14953.719,15032.719,60,1349
2023-08-28 12:00:00,15032.717,15065.109,14959.289,14969.329,60,1352
2023-08-28 13:00:00,14969.779,15015.789,14965.719,15010.289,60,1339
2023-08-28 14:00:00,15011.209,15070.109,14990.159,15050.399,60,1350
2023-08-28 15:00:00,15051.039,15060.899,15045.859,15058.559,15,1355
2023-08-28 17:00:00,15063.159,15071.219,15061.739,15064.699,60,3433
2023-08-28 18:00:00,15065.099,15065.389,15053.069,15056.059,60,3372
2023-08-28 19:00:00,15056.037,15060.717,15040,15058.849,60,3352
2023-08-28 20:00:00,15058.579,15076.019,15046.319,15047.389,60,3361
2023-08-28 21:00:00,15047.329,15064.389,15046.849,15064.089,60,3371
2023-08-28 22:00:00,15064.169,15075.119,15062.509,15071.379,60,3355
2023-08-28 23:00:00,15071.499,15076.299,15067.399,15070.519,60,3384
2023-08-29 00:00:00,15070.659,15091.159,15070.229,15088.089,60,3370
2023-08-29 01:00:00,15088.209,15096.889,15075.019,15078.019,60,3378
2023-08-29 02:00:00,15078.259,15106.399,15040.669,15045.819,60,3373
2023-08-29 03:00:00,15046.099,15057.399,15030,15034.599,60,3368
2023-08-29 04:00:00,15034.709,15069.489,15028.119,15068.519,60,3354
2023-08-29 05:00:00,15068.669,15073.259,15042.599,15043.769,60,3369
2023-08-29 06:00:00,15043.309,15054.099,15028.109,15032.549,60,3369
2023-08-29 07:00:00,15032.527,15048.079,15009.719,15032.589,60,3348
2023-08-29 08:00:00,15032.509,15135.119,15019.539,15117.679,60,3362
2023-08-29 09:00:00,15117.667,15287.879,15115.919,15262.099,60,1344
2023-08-29 10:00:00,15262.019,15346.289,15260.389,15328.119,60,1338
2023-08-29 11:00:00,15328.289,15351.189,15313.729,15339.129,60,1352
2023-08-29 12:00:00,15339.289,15360.379,15318.539,15332.609,60,1365
2023-08-29 13:00:00,15332.669,15372.289,15328.069,15364.749,60,1352
2023-08-29 14:00:00,15364.319,15390.299,15350.119,15374.389,60,1347
2023-08-29 15:00:00,15373.909,15388.589,15371.169,15387.149,15,1349
2023-08-29 17:00:00,15382.899,15400.969,15381.439,15392.929,60,3450
2023-08-29 18:00:00,15393.699,15398.607,15388.629,15392.809,60,3351
2023-08-29 19:00:00,15392.409,15408.599,15387.309,15401.999,60,3348
2023-08-29 20:00:00,15402.019,15417.409,15395.499,15414.549,60,3377
2023-08-29 21:00:00,15414.647,15426.299,15411.619,15412.509,60,3370
2023-08-29 22:00:00,15412.889,15421.289,15411.689,15413.589,60,3343
2023-08-29 23:00:00,15414.199,15415.589,15398.599,15398.599,60,3366
2023-08-30 00:00:00,15398.547,15406.099,15375.639,15383.329,60,3379
2023-08-30 01:00:00,15382.379,15386.529,15365.509,15370.669,60,3369
2023-08-30 02:00:00,15370.549,15382.197,15342.919,15368.949,60,3354
2023-08-30 03:00:00,15369.129,15372.089,15335.849,15337.399,60,3349
2023-08-30 04:00:00,15336.679,15340.889,15319.869,15331.809,60,3360
2023-08-30 05:00:00,15331.867,15356.399,15330.519,15351.599,60,3359
2023-08-30 06:00:00,15351.019,15364.799,15339.969,15352.479,60,3374
2023-08-30 07:00:00,15352.129,15409.409,15343.889,15385.549,60,3367
2023-08-30 08:00:00,15384.849,15436.919,15346.449,15424.819,60,3368
2023-08-30 09:00:00,15424.689,15467.169,15336.179,15433.879,60,1343
2023-08-30 10:00:00,15433.919,15458.619,15394.349,15456.609,60,1350
2023-08-30 11:00:00,15456.889,15483.199,15447.839,15470.337,60,1364
2023-08-30 12:00:00,15470.119,15476.979,15426.509,15444.469,60,1358
2023-08-30 13:00:00,15445.039,15473.599,15411.689,15469.379,60,1352
2023-08-30 14:00:00,15469.189,15481.997,15442.449,15463.949,60,1366
2023-08-30 15:00:00,15465.099,15473.679,15456.617,15472.909,15,1356
2023-08-30 17:00:00,15472.799,15472.799,15465.949,15467.219,60,3432
2023-08-30 18:00:00,15467.379,15470.029,15461.609,15462.867,60,3361
2023-08-30 19:00:00,15462.639,15477.689,15462.639,15463.889,60,3358
2023-08-30 20:00:00,15464.289,15475.299,15461.999,15466.039,60,3346
2023-08-30 21:00:00,15466.389,15490.379,15464.899,15470.529,60,3373
2023-08-30 22:00:00,15470.629,15477.099,15465.869,15471.899,60,3376
2023-08-30 23:00:00,15471.869,15478.389,15467.119,15467.559,60,3369
2023-08-31 00:00:00,15467.507,15468.217,15446.849,15466.609,60,3372
2023-08-31 01:00:00,15467.379,15468.979,15449.629,15450.597,60,3345
2023-08-31 02:00:00,15450.409,15476.909,15444.149,15473.519,60,3350
2023-08-31 03:00:00,15473.829,15477.209,15458.819,15466.789,60,3368
2023-08-31 04:00:00,15466.629,15469.599,15420.619,15427.009,60,3342
2023-08-31 05:00:00,15426.977,15451.409,15426.419,15441.079,60,3366
2023-08-31 06:00:00,15441.019,15489.709,15432.349,15481.107,60,3355
2023-08-31 07:00:00,15481.119,15503.909,15455.139,15468.569,60,3363
2023-08-31 08:00:00,15468.609,15528.849,15441.579,15527.609,60,3359
2023-08-31 09:00:00,15527.709,15571.409,15499.329,15551.509,60,1331
2023-08-31 10:00:00,15551.729,15560.299,15509.049,15533.799,60,1365
2023-08-31 11:00:00,15533.809,15551.999,15463.029,15496.719,60,1359
2023-08-31 12:00:00,15497.099,15544.389,15488.689,15526.119,60,1362
2023-08-31 13:00:00,15526.389,15564.999,15518.539,15523.039,60,1348
2023-08-31 14:00:00,15523.229,15562.599,15501.339,15502.869,60,1353
2023-08-31 15:00:00,15503.139,15518.899,15500.539,15516.139,15,1351
2023-08-31 17:00:00,15501.089,15503.699,15490.189,15498.039,60,3436
2023-08-31 18:00:00,15498.209,15507.299,15495.529,15504.119,60,3386
2023-08-31 19:00:00,15504.339,15513.987,15499.379,15510.319,60,3363
2023-08-31 20:00:00,15510.479,15525.789,15508.009,15517.959,60,3387
2023-08-31 21:00:00,15517.849,15522.099,15511.669,15512.699,60,3383
2023-08-31 22:00:00,15512.529,15515.799,15508.549,15515.099,60,3388
2023-08-31 23:00:00,15515.359,15520.859,15513.919,15516.379,60,3390
2023-09-01 00:00:00,15516.399,15516.577,15505.107,15507.879,60,3366
2023-09-01 01:00:00,15507.649,15513.199,15469.609,15488.519,60,3395
2023-09-01 02:00:00,15488.609,15532.299,15479.409,15526.969,60,3341
2023-09-01 03:00:00,15526.937,15529.399,15508.559,15512.119,60,3362
2023-09-01 04:00:00,15512.299,15536.109,15509.159,15524.109,60,3370
2023-09-01 05:00:00,15524.719,15535.669,15514.809,15530.789,60,3344
2023-09-01 06:00:00,15530.679,15548.009,15525.869,15537.089,60,3370
2023-09-01 07:00:00,15537.077,15620.549,15527.919,15605.129,60,3374
2023-09-01 08:00:00,15605.549,15628.649,15467.679,15528.399,60,3344
2023-09-01 09:00:00,15528.217,15563.219,15454.719,15465.769,60,1371
2023-09-01 10:00:00,15466.799,15498.099,15428.279,15434.719,60,1326
2023-09-01 11:00:00,15433.839,15494.899,15426.109,15488.109,60,1350
2023-09-01 12:00:00,15487.709,15493.609,15449.019,15475.149,60,1361
2023-09-01 13:00:00,15475.187,15480.899,15431.529,15463.019,60,1359
2023-09-01 14:00:00,15462.529,15499.159,15457.409,15491.379,60,1348
2023-09-01 15:00:00,15492.279,15494.899,15481.219,15493.369,15,1350
2023-09-04 00:00:00,15504.049,15518.919,15500.039,15517.079,60,3395
2023-09-04 01:00:00,15517.559,15521.409,15505.109,15516.869,60,3369
2023-09-04 02:00:00,15517.159,15534.149,15513.719,15525.289,60,3354
2023-09-04 03:00:00,15525.639,15539.109,15520.619,15528.909,60,3372
2023-09-04 04:00:00,15529.089,15537.399,15521.649,15537.299,60,3358
2023-09-04 05:00:00,15536.989,15541.399,15523.619,15531.309,60,3378
2023-09-04 06:00:00,15531.699,15536.669,15521.519,15525.919,60,3368
2023-09-04 07:00:00,15526.109,15533.609,15516.709,15524.739,60,3360
2023-09-04 08:00:00,15524.799,15551.789,15519.549,15549.529,60,3349
2023-09-04 09:00:00,15549.537,15552.299,15492.769,15493.069,60,1380
2023-09-04 10:00:00,15494.019,15503.219,15486.129,15495.789,60,1376
2023-09-04 11:00:00,15496.529,15507.719,15495.629,15500.027,59,1378
2023-09-04 17:00:00,15502.409,15506.999,15487.319,15493.039,60,3438
2023-09-04 18:00:00,15493.019,15505.619,15488.819,15498.619,60,3361
2023-09-04 19:00:00,15498.759,15502.859,15464.849,15467.569,60,3391
2023-09-04 20:00:00,15467.669,15483.599,15461.389,15470.089,60,3356
2023-09-04 21:00:00,15469.859,15480.867,15465.739,15478.709,60,3381
2023-09-04 22:00:00,15478.369,15478.589,15467.589,15472.379,60,3370
2023-09-04 23:00:00,15472.397,15482.099,15471.269,15480.239,60,3393
2023-09-05 00:00:00,15480.297,15485.589,15469.059,15472.569,60,3388
2023-09-05 01:00:00,15473.539,15477.099,15451.569,15460.649,60,3375
2023-09-05 02:00:00,15460.627,15472.209,15426.829,15436.699,60,3360
2023-09-05 03:00:00,15435.909,15440.899,15393.039,15425.609,60,3350
2023-09-05 04:00:00,15425.819,15451.209,15420.329,15442.769,60,3350
2023-09-05 05:00:00,15442.769,15463.989,15436.219,15448.649,60,3364
2023-09-05 06:00:00,15448.667,15454.899,15419.529,15446.579,60,3360
2023-09-05 07:00:00,15446.809,15473.797,15412.099,15465.279,60,3376
2023-09-05 08:00:00,15465.359,15479.779,15419.539,15435.039,60,3349
2023-09-05 09:00:00,15435.819,15512.139,15416.349,15491.299,60,1332
2023-09-05 10:00:00,15491.829,15549.299,15475.569,15492.059,60,1345
2023-09-05 11:00:00,15491.909,15535.499,15489.219,15524.589,60,1324
2023-09-05 12:00:00,15524.329,15529.389,15496.399,15523.739,60,1341
2023-09-05 13:00:00,15524.629,15558.779,15515.559,15557.629,60,1354
2023-09-05 14:00:00,15557.617,15557.909,15502.719,15507.389,60,1361
2023-09-05 15:00:00,15507.599,15511.379,15489.019,15496.779,15,1357
2023-09-05 17:00:00,15483.649,15496.799,15481.319,15495.749,60,3418
2023-09-05 18:00:00,15495.839,15497.389,15488.109,15493.169,60,3377
2023-09-05 19:00:00,15493.217,15503.999,15489.619,15496.709,60,3358
2023-09-05 20:00:00,15497.059,15499.299,15465.239,15467.399,60,3365
2023-09-05 21:00:00,15467.569,15489.589,15465.359,15482.309,60,3342
2023-09-05 22:00:00,15482.579,15482.599,15470.699,15473.579,60,3331
2023-09-05 23:00:00,15473.809,15486.069,15471.229,15478.049,60,3365
2023-09-06 00:00:00,15478.077,15488.799,15467.259,15487.609,60,3355
2023-09-06 01:00:00,15487.119,15487.609,15458.129,15462.069,60,3358
2023-09-06 02:00:00,15462.189,15462.289,15410.379,15438.719,60,3358
2023-09-06 03:00:00,15438.219,15464.389,15434.869,15454.589,60,3356
2023-09-06 04:00:00,15454.779,15462.419,15438.529,15456.719,60,3367
2023-09-06 05:00:00,15457.319,15466.699,15452.159,15461.769,60,3363
2023-09-06 06:00:00,15461.889,15481.609,15453.509,15467.289,60,3359
2023-09-06 07:00:00,15467.539,15472.299,15446.019,15470.109,60,3368
2023-09-06 08:00:00,15469.789,15486.789,15433.209,15456.129,60,3352
2023-09-06 09:00:00,15456.197,15456.197,15350.619,15351.079,60,1362
2023-09-06 10:00:00,15351.059,15375.389,15324.609,15349.309,60,1346
2023-09-06 11:00:00,15349.539,15364.489,15290.047,15303.989,60,1351
2023-09-06 12:00:00,15303.139,15350.489,15287.129,15333.529,60,1356
2023-09-06 13:00:00,15333.309,15366.629,15322.589,15350.129,60,1361
2023-09-06 14:00:00,15349.889,15380.599,15326.069,15374.319,60,1357
2023-09-06 15:00:00,15374.337,15374.337,15360.019,15366.059,15,1356
2023-09-06 17:00:00,15367.189,15370.689,15358.549,15364.079,60,3431
2023-09-06 18:00:00,15364.389,15373.299,15362.559,15369.809,60,3357
2023-09-06 19:00:00,15369.739,15374.899,15355.639,15358.259,60,3350
2023-09-06 20:00:00,15357.869,15369.809,15351.159,15358.279,60,3371
2023-09-06 21:00:00,15358.207,15360.999,15350.219,15353.289,60,3355
2023-09-06 22:00:00,15353.257,15369.799,15349.039,15365.069,60,3364
2023-09-06 23:00:00,15365.419,15366.789,15334.049,15337.209,60,3374
2023-09-07 00:00:00,15337.297,15338.999,15318.519,15321.539,60,3380
2023-09-07 01:00:00,15321.249,15328.079,15303.829,15310.629,60,3354
2023-09-07 02:00:00,15310.899,15321.599,15288.839,15319.829,60,3333
2023-09-07 03:00:00,15319.329,15320.909,15253.319,15276.749,60,3365
2023-09-07 04:00:00,15276.169,15311.889,15275.229,15290.249,60,3357
2023-09-07 05:00:00,15290.287,15298.119,15268.029,15274.619,60,3358
2023-09-07 06:00:00,15274.617,15291.799,15254.719,15257.079,60,3347
2023-09-07 07:00:00,15256.609,15266.299,15167.079,15180.209,60,3360
2023-09-07 08:00:00,15180.207,15219.809,15138.329,15176.589,60,3348
2023-09-07 09:00:00,15177.619,15265.099,15146.609,15217.789,60,1330
2023-09-07 10:00:00,15217.789,15254.399,15181.709,15189.609,60,1325
2023-09-07 11:00:00,15189.219,15256.899,15184.709,15224.769,60,1325
2023-09-07 12:00:00,15224.849,15271.789,15218.639,15264.137,60,1342
2023-09-07 13:00:00,15264.059,15281.209,15230.819,15273.749,60,1347
2023-09-07 14:00:00,15274.039,15289.719,15244.559,15260.589,60,1345
2023-09-07 15:00:00,15260.349,15261.919,15246.709,15261.779,15,1351
2023-09-07 17:00:00,15270.749,15273.219,15267.019,15270.079,60,3438
2023-09-07 18:00:00,15270.069,15273.389,15256.509,15265.009,60,3338
2023-09-07 19:00:00,15265.199,15272.399,15241.329,15252.829,60,3364
2023-09-07 20:00:00,15253.089,15261.919,15238.249,15257.579,60,3376
2023-09-07 21:00:00,15257.709,15270.599,15254.009,15265.329,60,3362
2023-09-07 22:00:00,15265.709,15272.399,15261.839,15272.319,60,3364
2023-09-07 23:00:00,15272.389,15272.389,15261.669,15262.769,60,3403
2023-09-08 00:00:00,15263.029,15303.489,15262.599,15301.879,60,3372
2023-09-08 01:00:00,15301.849,15322.299,15296.679,15311.589,60,3366
2023-09-08 02:00:00,15311.399,15327.769,15274.639,15304.139,60,3341
2023-09-08 03:00:00,15304.147,15313.129,15245.729,15247.319,60,3348
2023-09-08 04:00:00,15247.739,15249.909,15212.719,15218.329,60,3349
2023-09-08 05:00:00,15218.549,15248.099,15214.369,15246.249,60,3355
2023-09-08 06:00:00,15246.789,15252.387,15207.719,15230.759,60,3356
2023-09-08 07:00:00,15230.809,15275.109,15225.579,15256.629,60,3343
2023-09-08 08:00:00,15256.637,15356.489,15252.809,15318.089,60,3362
2023-09-08 09:00:00,15318.599,15375.589,15283.249,15283.319,60,1325
2023-09-08 10:00:00,15283.379,15354.999,15273.167,15326.629,60,1340
2023-09-08 11:00:00,15327.639,15349.049,15287.679,15314.019,60,1353
2023-09-08 12:00:00,15314.209,15321.399,15286.519,15312.209,60,1363
2023-09-08 13:00:00,15312.239,15327.819,15254.589,15255.729,60,1355
2023-09-08 14:00:00,15255.749,15285.889,15241.219,15280.629,60,1349
2023-09-08 15:00:00,15279.669,15308.799,15279.619,15301.739,15,1356
2023-09-11 00:00:00,15325.799,15350.407,15325.669,15349.079,60,3359
2023-09-11 01:00:00,15349.037,15359.989,15340.709,15352.379,60,3349
2023-09-11 02:00:00,15352.519,15388.109,15350.319,15372.389,60,3357
2023-09-11 03:00:00,15373.669,15385.189,15349.879,15356.639,60,3348
2023-09-11 04:00:00,15356.799,15372.809,15356.329,15370.019,60,3349
2023-09-11 05:00:00,15370.007,15378.389,15353.249,15377.159,60,3352
2023-09-11 06:00:00,15377.207,15401.109,15367.699,15384.749,60,3360
2023-09-11 07:00:00,15385.349,15411.249,15378.729,15409.289,60,3362
2023-09-11 08:00:00,15410.549,15435.207,15339.619,15352.529,60,3374
2023-09-11 09:00:00,15352.259,15378.279,15326.539,15345.299,60,1319
2023-09-11 10:00:00,15345.227,15391.389,15334.719,15355.709,60,1343
2023-09-11 11:00:00,15356.679,15390.099,15349.089,15384.109,60,1356
2023-09-11 12:00:00,15384.369,15459.099,15375.627,15454.379,60,1373
2023-09-11 13:00:00,15455.109,15470.109,15440.349,15462.189,60,1379
2023-09-11 14:00:00,15463.009,15483.099,15448.709,15462.349,60,1362
2023-09-11 15:00:00,15461.399,15468.897,15457.819,15462.379,15,1357
2023-09-11 17:00:00,15446.849,15452.259,15438.819,15440.879,60,3445
2023-09-11 18:00:00,15440.877,15451.079,15440.019,15443.699,60,3353
2023-09-11 19:00:00,15443.707,15445.759,15427.729,15432.099,60,3356
2023-09-11 20:00:00,15432.009,15445.289,15426.519,15435.809,60,3376
2023-09-11 21:00:00,15435.857,15449.489,15431.719,15449.149,60,3365
2023-09-11 22:00:00,15449.149,15456.199,15443.509,15454.249,60,3369
2023-09-11 23:00:00,15454.359,15459.319,15444.309,15445.079,60,3343
2023-09-12 00:00:00,15445.649,15451.809,15438.239,15448.259,60,3364
2023-09-12 01:00:00,15448.609,15464.779,15445.209,15457.769,60,3354
2023-09-12 02:00:00,15457.849,15463.609,15414.069,15421.989,60,3338
2023-09-12 03:00:00,15421.807,15425.399,15404.869,15411.149,60,3367
2023-09-12 04:00:00,15411.299,15426.999,15403.249,15420.299,60,3369
2023-09-12 05:00:00,15419.379,15437.889,15417.589,15434.619,60,3355
2023-09-12 06:00:00,15434.867,15436.529,15403.579,15405.649,60,3362
2023-09-12 07:00:00,15405.999,15430.319,15398.399,15404.799,60,3349
2023-09-12 08:00:00,15404.717,15446.819,15373.669,15438.599,60,3359
2023-09-12 09:00:00,15438.209,15444.359,15334.319,15336.219,60,1317
2023-09-12 10:00:00,15336.099,15358.189,15309.229,15346.169,60,1352
2023-09-12 11:00:00,15346.187,15369.499,15340.839,15351.909,60,1364
2023-09-12 12:00:00,15351.529,15406.889,15322.849,15334.569,60,1365
2023-09-12 13:00:00,15334.679,15338.699,15291.879,15296.227,60,1353
2023-09-12 14:00:00,15296.139,15305.419,15277.379,15291.899,60,1346
2023-09-12 15:00:00,15291.189,15301.419,15286.089,15297.599,15,1376
2023-09-12 17:00:00,15298.639,15304.389,15293.549,15301.159,60,3436
2023-09-12 18:00:00,15301.299,15304.619,15294.219,15300.199,60,3348
2023-09-12 19:00:00,15300.177,15303.999,15291.209,15298.779,60,3359
2023-09-12 20:00:00,15299.099,15308.349,15277.719,15283.279,60,3360
2023-09-12 21:00:00,15283.569,15292.999,15266.879,15276.269,60,3353
2023-09-12 22:00:00,15276.287,15281.309,15270.719,15273.349,60,3354
2023-09-12 23:00:00,15273.397,15299.119,15270.579,15298.219,60,3386
2023-09-13 00:00:00,15298.559,15303.489,15273.359,15280.259,60,3346
2023-09-13 01:00:00,15280.619,15290.999,15261.509,15289.369,60,3342
2023-09-13 02:00:00,15289.989,15323.999,15279.717,15295.719,60,3339
2023-09-13 03:00:00,15295.219,15306.799,15274.229,15274.229,60,3330
2023-09-13 04:00:00,15273.849,15290.999,15269.019,15283.279,60,3362
2023-09-13 05:00:00,15283.277,15284.499,15251.209,15273.279,60,3368
2023-09-13 06:00:00,15272.539,15305.109,15255.349,15300.799,60,3349
2023-09-13 07:00:00,15301.609,15313.309,15201.209,15289.509,60,3340
2023-09-13 08:00:00,15290.099,15356.699,15271.349,15342.569,60,3349
2023-09-13 09:00:00,15343.089,15369.129,15251.869,15349.719,57,1333
2023-09-13 10:00:00,15355.009,15400.599,15335.149,15377.849,60,1352
2023-09-13 11:00:00,15377.889,15403.889,15351.769,15388.789,60,1363
2023-09-13 12:00:00,15388.289,15416.669,15380.209,15401.749,60,1376
2023-09-13 13:00:00,15401.749,15408.999,15321.329,15351.589,60,1360
2023-09-13 14:00:00,15351.549,15359.599,15305.339,15352.199,60,1360
2023-09-13 15:00:00,15351.669,15368.789,15345.879,15365.789,15,1364
2023-09-13 17:00:00,15364.679,15367.289,15358.829,15364.319,60,3438
2023-09-13 18:00:00,15364.569,15377.309,15360.739,15375.059,60,3371
2023-09-13 19:00:00,15374.759,15393.989,15369.239,15392.059,60,3376
2023-09-13 20:00:00,15391.799,15407.059,15384.849,15394.599,60,3367
2023-09-13 21:00:00,15394.659,15403.599,15383.709,15402.599,60,3346
2023-09-13 22:00:00,15402.527,15419.499,15400.749,15419.079,60,3384
2023-09-13 23:00:00,15418.639,15420.309,15407.299,15408.549,60,3357
2023-09-14 00:00:00,15408.239,15429.119,15404.599,15417.749,60,3388
2023-09-14 01:00:00,15417.399,15423.999,15406.519,15412.539,60,3363
2023-09-14 02:00:00,15412.749,15417.569,15392.539,15398.759,60,3353
2023-09-14 03:00:00,15398.279,15405.799,15364.519,15395.549,60,3360
2023-09-14 04:00:00,15395.699,15406.999,15385.269,15393.629,60,3365
2023-09-14 05:00:00,15393.119,15424.099,15392.549,15414.619,60,3373
2023-09-14 06:00:00,15414.889,15429.589,15397.589,15405.589,60,3381
2023-09-14 07:00:00,15405.619,15435.599,15367.519,15414.329,60,3358
2023-09-14 08:00:00,15414.689,15445.799,15382.029,15390.239,50,3349
2023-09-14 09:00:00,15381.219,15471.099,15332.739,15456.599,59,1326
2023-09-14 10:00:00,15456.247,15496.809,15428.509,15480.999,60,1361
2023-09-14 11:00:00,15481.649,15510.307,15455.119,15506.559,60,1344
2023-09-14 12:00:00,15507.119,15507.289,15480.079,15480.659,60,1367
2023-09-14 13:00:00,15480.789,15489.569,15453.639,15487.039,60,1365
2023-09-14 14:00:00,15487.189,15514.899,15465.539,15472.599,60,1361
2023-09-14 15:00:00,15471.709,15494.589,15469.159,15493.249,15,1376
